"plot.id","block","NDVI_year","growing_season_mean_NDVI","NuSEDS_survey_year","sockeye_abundance","combined_salmon_abundance","pulse_year","summer_mean_temp","summer_total_precip","distance_from_bank","elevation_change","metres_downstream","satellite","sockeye_abundance_scaled","combined_salmon_abundance_scaled","summer_mean_temp_scaled","summer_total_precip_scaled","elevation_change_scaled","metres_downstream_scaled"
"C39","25N",1992,0.598679586,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",3,2956,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.510227896874124,-0.372268885965772
"C30","10S",1992,0.61345990875,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",1,2572,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.801239680457114,-0.519713313087333
"F66","24S",1992,0.621220424166667,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",5,7647,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.219216113291134,1.4289337380635
"F12","12N",1992,0.6837786168125,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",16,1629,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,1.38134869641531,-0.881796893232207
"C63","40N",1992,0.5279635958125,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",4,6185,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.364722005082629,0.867569799387144
"C47","29N",1992,0.657156505428571,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",2,3394,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.655733788665619,-0.204090086280242
"F57","38N",1992,0.682271410142857,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",7,5181,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,0.0717956702918561,0.48206405764223
"C1","1N",1992,0.5977235271875,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",7,481,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,0.0717956702918561,-1.32259429514771
"C54","21S",1992,0.634876746857143,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",4,4015,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.364722005082629,0.0343551982054075
"C8","6N",1992,0.6008315976875,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",1,998,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.801239680457114,-1.12408187634081
"F2","2S",1992,0.7232223740625,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",18,491,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,1.6723604799983,-1.31875459652475
"F48","33N",1992,0.672238744785714,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",6,3794,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.073710221499639,-0.0505021413619491
"C71","48N",1992,0.62256629675,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",1,7058,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.801239680457114,1.20277548917132
"F63","46N",1992,0.671661403642857,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",16,6851,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,1.38134869641531,1.1232937276761
"F55","36N",1992,0.65817957425,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",23,5002,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,2.39988993895578,0.413333452291294
"C36","13S",1992,0.63969871775,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",2,2907,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.655733788665619,-0.391083409218263
"F47","32N",1992,0.671358808928571,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",8,3692,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,0.217301562083351,-0.0896670673161137
"C44","16S",1992,0.668305776214286,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",2,3237,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.655733788665619,-0.264373354660671
"C60","37N",1992,0.688999426642857,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",4,5103,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.364722005082629,0.452114408383163
"C81","31S",1992,0.673434799375,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",0,8799,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.946745572248609,1.87126701942819
"F46","31N",1992,0.665445521428571,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",13,3599,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,0.944831021040826,-0.125376264509617
"F11","11N",1992,0.6850906163125,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",11,1540,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,0.653819237457836,-0.915970210976527
"C67","44N",1992,0.504420707571429,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",6,6664,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.073710221499639,1.0514913634268
"C57","23S",1992,0.682928324714286,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",3,4228,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.510227896874124,0.116140778874398
"C25","7S",1992,0.635786205125,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",2,2320,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.655733788665619,-0.616473718385857
"F28","23N",1992,0.733282162071429,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",8,2757,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,0.217301562083351,-0.448678888562622
"C78","50N",1992,0.615308508125,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",1,8572,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.801239680457114,1.78410586068706
"F19","16N",1992,0.7222295894375,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",6,1994,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.073710221499639,-0.741647893494265
"C33","22N",1992,0.6214507498125,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",4,2659,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.364722005082629,-0.486307935067604
"F69","50N",1992,0.7019134746875,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",1,8572,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.801239680457114,1.78410586068706
"C15","12N",1992,0.6488143034375,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",3,1629,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.510227896874124,-0.881796893232207
"F18","15N",1992,0.745010347,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",16,1904,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,1.38134869641531,-0.776205181100881
"C77","28S",1992,0.678645378285714,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",2,8473,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.655733788665619,1.74609284431978
"F68","26S",1992,0.6596010764375,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",4,7883,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.364722005082629,1.5195506255653
"F6","4N",1992,0.6743193639375,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",8,798,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,0.217301562083351,-1.20087584879996
"F14","4S",1992,0.7028773166875,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",1,1628,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.801239680457114,-0.882180863094503
"C84","33S",1992,0.6273588980625,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",2,9463,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.655733788665619,2.12622300799255
"C49","19S",1992,0.669334632357143,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",2,3534,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.655733788665619,-0.150334305558839
"F59","40N",1992,0.581095207444444,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",31,6185,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,3.56393707328774,0.867569799387144
"C82","32S",1992,0.564917553285714,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",1,9284,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.801239680457114,2.05749240264162
"C64","41N",1992,0.555481214,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",5,6309,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.219216113291134,0.915182062311815
"C48","30N",1992,0.659071594857143,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",1,3489,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.801239680457114,-0.167612949362147
"F58","39N",1992,0.6225933935,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",13,5781,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,0.944831021040826,0.712445975019669
"C10","8N",1992,0.55469727225,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",2,1200,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.655733788665619,-1.04651996415708
"C55","34N",1992,0.655286219714286,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",4,4030,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.364722005082629,0.0401147461398435
"F15","5S",1992,0.664304294375,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",7,2117,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,0.0717956702918561,-0.69441960043189
"C35","12S",1992,0.652809437625,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",3,2814,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.510227896874124,-0.426792606411766
"F49","20S",1992,0.692449401,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",25,3900,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,2.69090172253877,-0.00980133595860159
"C72","24S",1992,0.5479095919375,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",3,7647,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.510227896874124,1.4289337380635
"C6","4N",1992,0.61484004375,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",3,798,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.510227896874124,-1.20087584879996
"C34","23N",1992,0.6393925399375,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",4,2757,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.364722005082629,-0.448678888562622
"F4","2N",1992,0.6249360016875,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",17,595,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,1.52685458820681,-1.27882173084599
"F37","26N",1992,0.707198606357143,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",5,3044,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.219216113291134,-0.338479538083748
"C19","15N",1992,0.5096508335625,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",10,1904,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,0.508313345666341,-0.776205181100881
"F10","8N",1992,0.6758223309375,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",6,1200,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.073710221499639,-1.04651996415708
"F71","28S",1992,0.622086431055556,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",5,8473,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.219216113291134,1.74609284431978
"F36","25N",1992,0.715125197571429,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",7,2956,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,0.0717956702918561,-0.372268885965772
"C18","14N",1992,0.550305348625,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",7,1849,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,0.0717956702918561,-0.797323523527146
"F54","35N",1992,0.7221455593125,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",2,4808,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.655733788665619,0.338843299005922
"F80","36S",1992,0.6805262243125,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",0,10027,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.946745572248609,2.34278201032734
"F62","45N",1992,0.638575629857143,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",27,6802,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,2.98191350612176,1.10447920442361
"F29","9S",1992,0.649207603375,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",12,2455,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,0.799325129249331,-0.564637786975933
"C95","54N",1992,0.6346653105,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",1,10839,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.801239680457114,2.65456553851148
"C76","27S",1992,0.6475297985,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",1,8357,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.801239680457114,1.70155234029347
"F45","19S",1992,0.754095348714286,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",6,3534,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.073710221499639,-0.150334305558839
"F61","44N",1992,0.6168880981875,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",22,6664,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,2.25438404716428,1.0514913634268
"C16","4S",1992,0.6709441588125,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",1,1628,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.801239680457114,-0.882180863094503
"C56","22S",1992,0.628249946714286,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",2,4119,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.655733788665619,0.0742880638841636
"C24","18N",1992,0.6017650333125,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",1,2221,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.801239680457114,-0.654486734753134
"F39","29N",1992,0.682581947785714,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",13,3394,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,0.944831021040826,-0.204090086280242
"F5","3N",1992,0.697039911,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",10,703,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,0.508313345666341,-1.23735298571805
"F1","1S",1992,0.7167524554375,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",7,407,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,0.0717956702918561,-1.35100806495759
"C88","36S",1992,0.693264438875,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",0,10027,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.946745572248609,2.34278201032734
"C23","6S",1992,0.6186868575625,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",3,2224,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.510227896874124,-0.653334825166247
"F40","30N",1992,0.675561161142857,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",14,3489,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,1.09033691283232,-0.167612949362147
"F38","27N",1992,0.695385998928571,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",4,3158,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.364722005082629,-0.294706973782034
"C2","1S",1992,0.6996496963125,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",3,407,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.510227896874124,-1.35100806495759
"F17","14N",1992,0.6726482361875,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",23,1849,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,2.39988993895578,-0.797323523527146
"F67","25S",1992,0.6625710405625,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",5,7745,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.219216113291134,1.46656278456849
"C13","11N",1992,0.6766002489375,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",4,1540,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.364722005082629,-0.915970210976527
"F30","10S",1992,0.677598074375,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",8,2572,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,0.217301562083351,-0.519713313087333
"F16","13N",1992,0.6784717565,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",16,1732,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,1.38134869641531,-0.842247997415747
"F44","18S",1992,0.717136271285714,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",5,3413,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.219216113291134,-0.196794658896623
"F60","41N",1992,0.6059444381875,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",15,6309,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,1.23584280462382,0.915182062311815
"C73","25S",1992,0.5874863451875,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",2,7745,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.655733788665619,1.46656278456849
"C40","26N",1992,0.643991439285714,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",2,3044,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.655733788665619,-0.338479538083748
"C52","33N",1992,0.5945978115,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",1,3794,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.801239680457114,-0.0505021413619491
"F35","24N",1992,0.719017647571429,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",3,2853,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.510227896874124,-0.411817781782232
"C22","17N",1992,0.542570416875,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",0,2077,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.946745572248609,-0.70977839492372
"C17","13N",1992,0.558784312875,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",5,1732,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.219216113291134,-0.842247997415747
"C51","32N",1992,0.651247885357143,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",2,3692,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.655733788665619,-0.0896670673161137
"C42","27N",1992,0.6346819175,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",1,3158,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.801239680457114,-0.294706973782034
"C21","5S",1992,0.641877207875,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",2,2117,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.655733788665619,-0.69441960043189
"F50","21S",1992,0.694564433071429,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",21,4015,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,2.10887815537279,0.0343551982054075
"C50","31N",1992,0.657224082214286,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",2,3599,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.655733788665619,-0.125376264509617
"C9","7N",1992,0.556665281,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",2,1101,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.655733788665619,-1.08453298052435
"F70","27S",1992,0.664916145,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",3,8357,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.510227896874124,1.70155234029347
"F3","1N",1992,0.6458746453125,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",35,481,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,4.14596064045372,-1.32259429514771
"C14","3S",1992,0.5862575858125,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",2,1517,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.655733788665619,-0.924801517809329
"C32","11S",1992,0.6491815726875,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",2,2678,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.655733788665619,-0.479012507683985
"F42","16S",1992,0.741698065928571,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",10,3237,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,0.508313345666341,-0.264373354660671
"F7","5N",1992,0.6942833036875,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",8,908,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,0.217301562083351,-1.15863916394743
"F34","14S",1992,0.6652360936875,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",10,3039,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,0.508313345666341,-0.340399387395226
"C31","21N",1992,0.62640616625,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",2,2561,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.655733788665619,-0.523936981572586
"C41","15S",1992,0.685340639642857,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",0,3149,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.946745572248609,-0.298162702542696
"F52","22S",1992,0.685673652285714,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",15,4119,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,1.23584280462382,0.0742880638841636
"F41","15S",1992,0.719357113857143,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",5,3149,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.219216113291134,-0.298162702542696
"C74","26S",1992,0.602029872357143,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",2,7883,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.655733788665619,1.5195506255653
"C20","16N",1992,0.5606433970625,1991,1201180,1206002,"no",16.1641304347826,158.3,"CLOSE",2,1994,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,-0.655733788665619,-0.741647893494265
"F43","17S",1992,0.739084790428571,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",9,3334,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,0.362807453874846,-0.227128278017985
"F32","12S",1992,0.6812385581875,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",16,2814,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,1.38134869641531,-0.426792606411766
"F53","23S",1992,0.658496741714286,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",36,4228,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,4.29146653224521,0.116140778874398
"F31","11S",1992,0.6766897664375,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",15,2678,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,1.23584280462382,-0.479012507683985
"F51","34N",1992,0.7173230485,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",17,4030,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,1.52685458820681,0.0401147461398435
"F33","13S",1992,0.6538046096875,1991,1201180,1206002,"no",16.1641304347826,158.3,"FAR",11,2907,"LANDSAT5",0.725731395659458,0.71842657845232,-1.00780950800219,0.923007300159779,0.653819237457836,-0.391083409218263
"C55","34N",1993,0.6472158489,1992,12287,16522,"no",15.7183908045977,138.1,"CLOSE",4,4030,"LANDSAT5",-0.544975663520497,-0.549224702580653,-1.50679282690333,0.503369345376289,-0.364722005082629,0.0401147461398435
"C54","21S",1993,0.6040278671,1992,12287,16522,"no",15.7183908045977,138.1,"CLOSE",4,4015,"LANDSAT5",-0.544975663520497,-0.549224702580653,-1.50679282690333,0.503369345376289,-0.364722005082629,0.0343551982054075
"F23","7S",1993,0.612266780583333,1992,12287,16522,"no",15.7183908045977,138.1,"FAR",7,2320,"LANDSAT5",-0.544975663520497,-0.549224702580653,-1.50679282690333,0.503369345376289,0.0717956702918561,-0.616473718385857
"C77","28S",1993,0.6712897997,1992,12287,16522,"no",15.7183908045977,138.1,"CLOSE",2,8473,"LANDSAT5",-0.544975663520497,-0.549224702580653,-1.50679282690333,0.503369345376289,-0.655733788665619,1.74609284431978
"C70","47N",1993,0.511501863,1992,12287,16522,"no",15.7183908045977,138.1,"CLOSE",3,6951,"LANDSAT5",-0.544975663520497,-0.549224702580653,-1.50679282690333,0.503369345376289,-0.510227896874124,1.16169071390567
"C71","48N",1993,0.5832814267,1992,12287,16522,"no",15.7183908045977,138.1,"CLOSE",1,7058,"LANDSAT5",-0.544975663520497,-0.549224702580653,-1.50679282690333,0.503369345376289,-0.801239680457114,1.20277548917132
